Package 	 Class 	 numberOfMethods 	 lcom 	 avcc 	 nos 	 hbug 	 heff 	 uwcs 	 inst 	 pack 	 rfc 	 cbo 	 mi 	 ccml 	 nloc 	 fin 	 dit 	 minc 	 sr 	 rr 	 coh 	 lmc 	 lcom2 	 maxcc 	 hvol 	 hier 	 nqu 	 fout 	 six 	 ext 	 nsup 	 tcc 	 nsub 	 mpc 	 nco 	 intr 	 ccom 	 hlth 	 mod 	 NumberOfDefects 	 Defective
demo.jsapi.cardmatch	Prompt	2	0.0	1.0	3	0.010406426982957873	46.82892142331043	2	0	0	2	2	142.34270969605552	11	4	2	1	160.21552996766678	0.0	0.0	0.0	0	2.0	1	31.21928094887362	0	1	0	0.0	0	0	2	0	0	1	0	3	14	1	0	FALSE
edu.cmu.sphinx.util	BatchFile	4	0.0	1.75	21	0.250589461181515	8476.366057772222	4	0	1	4	4	76.31434140860874	30	29	4	1	118.60549399979348	0.0	0.0	0.0	1	4.0	4	751.768383544545	0	4	0	0.0	1	0	7	0	0	0	0	5	163	1	0	FALSE
edu.cmu.sphinx.result	FrameStatistics	5	0.0	1.0	6	0.029719505165357166	178.317030992143	5	0	1	5	3	126.55482895999316	31	7	1	1	158.7764920669669	0.0	0.0	0.0	0	5.0	1	89.1585154960715	0	2	2	0.0	0	0	5	0	0	3	0	6	35	1	0	FALSE
edu.cmu.sphinx.tools.audio	AudioTool$ActionListener	1	0.0	3.0	8	0.07715990420056101	1471.6018729297425	1	0	1	1	0	112.11452095625631	0	12	0	1	112.11452095625631	0.0	0.0	0.0	0	0.0	3	231.47971260168305	1	0	0	0.0	1	0	3	0	0	1	0	0	51	0	0	FALSE
edu.cmu.sphinx.linguist.dictionary	Pronunciation	10	0.12962962962962962	1.3	47	0.382264278767182	8968.868364522992	16	1	1	11	32	93.00768490071394	66	60	30	1	125.22934800768769	0.0	0.0	0.2833333333333333	1	34.0	2	1146.792836301546	0	4	3	0.0	1	0	13	0	1	6	0	11	269	1	0	FALSE
edu.cmu.sphinx.jsapi	SphinxEngineCentral	1	0.0	2.0	8	0.07505031545288049	2086.936661220738	2	1	1	2	1	150.31276273042943	21	12	0	1	111.01301542689106	0.0	0.0	1.0	0	0.0	2	225.15094635864145	0	1	1	0.0	1	0	2	0	1	0	1	2	54	1	0	FALSE
demo.sphinx.zipcity	ZipCity$Runnable	1	0.0	1.0	7	0.05080984515236063	398.8648271171836	1	0	1	1	0	118.99516636055375	0	8	0	1	118.99516636055375	0.0	0.0	0.0	0	0.0	1	152.4295354570819	1	0	0	0.0	1	0	1	0	0	1	0	0	38	0	0	FALSE
edu.cmu.sphinx.trainer	BaumWelchLearner	14	0.10033444816053512	4.857142857142857	333	4.294157579266573	424408.87605356897	37	1	1	15	23	134.5456843706486	362	396	1	1	84.54915829132719	0.0	0.0	0.13664596273291926	1	62.0	15	12882.472737799717	0	3	22	0.0	1	0	68	0	1	11	1	125	2206	1	0	FALSE
edu.cmu.sphinx.decoder.scorer	ThreadedAcousticScorer$ScoringThread	2	0.0	1.5	8	0.053154710492559945	568.4105795083976	2	0	1	2	1	149.74180771809768	7	12	0	1	129.1268112222847	0.0	0.5	0.0	0	2.0	2	159.46413147767984	1	0	1	0.0	0	1	3	0	0	2	0	2	43	0	0	FALSE
edu.cmu.sphinx.decoder.search	ArrayTokenStack	5	0.0	2.8	49	0.4184064416850691	28698.766803818573	6	1	0	5	4	63.27631019201911	36	56	2	1	105.56746278320385	0.0	0.0	1.0	1	0.0	7	1255.2193250552073	0	0	2	0.0	1	0	14	0	0	5	1	9	266	1	0	FALSE
edu.cmu.sphinx.tools.batch	BatchNISTRecognizer$CTLUtterance	7	0.13888888888888887	1.5714285714285714	38	0.45445528390427153	18490.783305300527	13	1	1	7	0	117.8765672596169	4	51	0	1	117.8765672596169	0.0	0.0	0.2857142857142857	0	22.0	5	1363.3658517128147	0	4	0	0.0	1	0	11	0	0	3	0	1	264	1	0	FALSE
edu.cmu.sphinx.tools.dictator.models	Dictionary	2	0.0	2.5	21	0.260661592845547	5448.794819066855	2	0	1	2	2	64.1440133180169	14	25	0	1	106.43516590920164	0.0	0.5	0.0	1	2.0	3	781.984778536641	1	0	2	0.043478260869565216	1	1	5	0	0	2	0	1	154	1	0	FALSE
edu.cmu.sphinx.linguist.acoustic.tiedstate.trainer	Buffer	17	0.3875	2.235294117647059	162	1.3727957319593582	50619.78996494231	22	1	1	17	2	65.57261837888362	120	161	1	1	107.86377097006836	0.0	0.0	0.5647058823529412	0	0.0	5	4118.387195878075	0	0	1	0.0	1	0	38	0	0	17	0	25	882	0	0	FALSE
edu.cmu.sphinx.recognizer	Recognizer	17	0.03571428571428571	1.2352941176470589	73	0.6505088220592958	11010.83857255951	24	1	1	19	44	78.2490450897065	144	93	33	1	126.35432685624531	0.0	0.0	0.17647058823529413	1	118.0	3	1951.5264661778874	0	5	11	0.0	1	0	21	0	2	12	1	20	465	1	0	FALSE
com.sun.speech.engine.recognition	RuleState	2	0.0	5.5	34	0.3414386053049339	11170.181540724425	4	1	1	2	1	145.20244541017126	3	29	1	1	95.20258436854317	0.0	0.0	0.5	1	2.0	8	1024.3158159148018	0	1	0	0.0	1	0	11	0	0	1	0	3	208	0	0	FALSE
edu.cmu.sphinx.util	CommandInterpreter	26	0.003333333333333333	2.3461538461538463	211	2.3181579422100587	93543.79680568482	38	1	1	28	37	109.34940602150294	128	275	37	1	109.11364562922066	0.0	0.5	0.08653846153846154	1	318.0	14	6954.473826630176	0	7	1	0.0	1	1	61	0	2	19	0	27	1357	1	0	FALSE
com.sun.speech.engine	EngineEventPanel$ActionListener	1	0.0	1.0	3	0.013233083338141043	75.39850002884626	1	0	1	1	0	138.41854807953266	0	4	0	1	138.41854807953266	0.0	0.0	0.0	0	1.0	1	39.69925001442313	1	0	0	0.0	0	0	1	0	0	1	0	0	14	0	0	FALSE
edu.cmu.sphinx.linguist.lextree	HMMTree$EntryPointTable	5	0.75	1.8	33	0.24996451950548526	3291.073497145699	6	1	1	5	1	101.771288795885	25	31	0	1	119.64410906749626	0.0	0.0	0.4	0	7.0	2	749.8935585164558	0	0	1	0.0	1	0	9	0	0	5	0	5	184	0	0	FALSE
edu.cmu.sphinx.linguist	Linguist	5	28.0	1.0	34	0.5320734264811251	10040.372135970169	33	1	1	5	12	70.36810364999027	269	52	10	1	115.96463071303097	0.0	0.5	0.0	0	5.0	1	1596.2202794433751	0	0	2	0.0	0	1	5	0	0	5	0	36	285	1	0	FALSE
edu.cmu.sphinx.linguist.flat	NonEmittingHMMState	1	0.0	1.0	3	0.019564946745954218	146.17972396474912	1	0	1	1	5	87.67732799931737	10	5	2	2	136.15433889409326	0.0	0.6666666666666666	0.0	0	1.0	1	58.69484023786265	0	0	3	0.0	0	2	1	0	0	1	0	2	19	1	0	FALSE
edu.cmu.sphinx.linguist.language.ngram.large	NGramBuffer	11	0.12000000000000002	1.0909090909090908	43	0.3210237584418055	11098.719826573884	16	1	0	11	2	111.65456899821993	65	56	2	1	129.5273892698312	2.0	0.0	0.3090909090909091	1	47.0	2	963.0712753254164	0	0	0	0.0	0	0	12	2	0	11	0	12	242	0	0	FALSE
com.sun.speech.engine.recognition	TokenMgrError	6	0.2	1.5	48	0.6461906387465418	33386.69521194823	11	1	0	6	1	65.43403322941377	47	71	1	1	107.72518582059851	0.0	0.5	0.03333333333333333	1	10.0	3	1938.5719162396254	1	3	0	0.0	1	1	9	0	0	3	0	10	371	1	0	FALSE
edu.cmu.sphinx.research.parallel	TokenScorePruner$Comparator	1	0.0	3.0	10	0.08590939021456288	3133.6021330461085	1	0	1	1	1	105.91465112346204	0	12	0	1	105.91465112346204	0.0	0.0	0.0	0	1.0	3	257.72817064368866	1	0	1	0.0	0	0	3	0	0	1	0	0	60	0	0	FALSE
edu.cmu.sphinx.linguist.lextree	HMMTree$HMMNode	10	0.1111111111111111	1.6	41	0.3067002619657337	5055.086964804079	12	1	1	10	3	109.26967711576907	51	56	0	1	127.14249738738033	0.0	0.5	0.4	1	30.0	4	920.100785897201	1	7	3	0.0	1	1	16	0	0	3	0	17	231	0	0	FALSE
edu.cmu.sphinx.decoder	BatchResults	10	0.07407407407407407	1.1	35	0.268966557238091	4552.677821143266	16	1	0	10	0	114.37430995001029	57	59	0	1	132.24713022162155	0.0	0.0	0.23333333333333334	1	58.0	2	806.899671714273	0	1	0	0.0	0	0	11	0	0	9	0	11	218	1	0	FALSE
edu.cmu.sphinx.tools.audio	SpectrogramPanel	6	0.2857142857142857	2.5	80	1.1753905710826438	91899.3711032669	13	1	1	6	9	58.717084097047945	77	101	2	1	96.27959375508794	1.0	0.3333333333333333	0.38095238095238093	1	6.0	8	3526.1717132479316	1	0	7	0.0	1	1	15	1	0	6	0	21	600	1	0	FALSE
edu.cmu.sphinx.decoder.search	SimpleActiveListFactory	4	0.3333333333333333	1.0	21	0.22995232895159995	3478.3694613401785	9	1	1	4	8	71.78171245688844	38	29	1	1	121.78046183617568	0.0	0.0	0.45	0	4.0	1	689.8569868547999	0	2	7	0.0	1	0	4	0	0	2	1	7	155	1	0	FALSE
edu.cmu.sphinx.result	GDLLatticeFactory	4	0.0	2.25	34	0.6995973146027405	27688.23218863552	4	0	1	4	4	146.77070511718176	11	47	1	1	106.8852911126715	0.0	0.0	0.0	1	4.0	4	2098.7919438082217	0	0	3	0.0	1	0	9	0	0	4	0	2	393	1	0	FALSE
edu.cmu.sphinx.linguist.lextree	HMMTree$InitialWordNode	2	0.0	1.0	7	0.04320197927253764	365.8178134528387	3	1	1	2	2	117.51492083197957	11	10	0	1	135.38774110359083	0.0	0.5	1.0	0	2.0	1	129.60593781761293	0	0	2	0.0	1	1	2	0	0	2	0	2	38	0	0	FALSE
edu.cmu.sphinx.linguist.flat	CIPhoneLoop$BranchOutState	2	0.0	1.0	5	0.024266914528396535	141.91840913175076	2	0	1	2	1	145.19461613605503	0	8	0	1	145.19461613605503	0.0	0.5	0.0	0	2.0	1	72.80074358518961	0	0	1	0.019230769230769232	0	1	2	0	0	2	0	0	25	0	0	FALSE
demo.jsapi.jsgf	JSGFDemo	9	0.041666666666666664	2.0	84	0.9770509417420317	21185.94990773466	12	1	1	9	7	60.58782451101208	79	106	1	1	108.69310627755088	0.0	0.0	0.37037037037037035	1	3.0	5	2931.152825226095	0	0	6	0.0	1	0	18	0	0	9	0	12	592	1	0	FALSE
edu.cmu.sphinx.linguist	UnitSearchState	1	0.0	1.0	2	0.009039805159587916	48.43401072030909	1	0	1	1	7	98.39544215259346	8	3	6	1	146.50072391913227	0.0	0.5	0.0	0	1.0	1	27.11941547876375	0	1	1	0.0	0	1	1	0	0	0	0	2	11	1	0	FALSE
edu.cmu.sphinx.trainer	TrainManager	8	5.0	1.0	14	0.12477633535562889	1406.2372700021954	13	1	1	8	2	111.03007645929675	63	18	2	1	153.3212290504815	0.0	0.0	0.0	0	8.0	1	374.3290060668867	0	0	0	0.0	0	0	8	0	0	8	0	14	104	0	0	FALSE
com.sun.speech.engine.recognition	ParseException	5	0.30000000000000004	3.2	89	0.9951594869068747	70242.5146764801	10	1	0	6	2	62.792106135630966	68	109	1	1	92.17249192182018	0.0	0.5	0.44	0	0.0	10	2985.4784607206243	1	2	1	0.0	1	1	16	0	1	3	0	10	539	1	0	FALSE
edu.cmu.sphinx.util	CommandInterpreter$CommandInterface	2	0.0	1.0	6	0.03040234516341916	274.9955502523113	2	0	1	2	1	136.36374246620002	0	8	0	1	136.36374246620002	0.0	0.0	0.0	0	2.0	1	91.20703549025748	1	2	1	0.0	0	0	2	0	0	0	0	0	28	0	0	FALSE
com.sun.speech.engine	SpeechEventUtilities	3	0.125	4.333333333333333	50	0.5306376722178672	23569.08368663681	7	1	1	3	7	89.3023271084743	111	76	6	1	95.07255557443817	0.0	0.0	0.3333333333333333	1	6.0	7	1591.9130166536015	0	0	1	0.0	1	0	13	0	0	3	0	19	309	1	0	FALSE
edu.cmu.sphinx.result	Node	47	0.0016722408026755855	1.6170212765957446	206	2.0435331093186084	42896.925961121706	60	1	1	47	14	92.89771869406658	288	284	12	1	125.11938180104033	0.0	0.0	0.07855973813420622	1	1205.0	5	6130.599327955825	0	12	4	0.0	1	0	76	0	0	35	0	48	1413	1	0	FALSE
edu.cmu.sphinx.jsapi	JSGFGrammar	20	0.04824561403508772	2.95	237	3.084647249871609	141569.16065683402	32	1	1	20	14	101.11611095984766	329	283	6	1	101.58762650267869	0.0	0.5	0.12916666666666668	1	166.0	9	9253.941749614827	1	4	8	0.04081632653061224	1	1	59	0	0	16	0	42	1734	1	0	FALSE
com.sun.speech.engine	EngineMonitor	9	0.125	2.3333333333333335	74	0.9084000428617465	24727.968244574553	19	1	1	9	1	60.03826670939256	89	109	0	1	110.03701608867979	0.0	0.0	0.2111111111111111	1	39.0	7	2725.2001285852393	0	4	1	0.0	1	0	21	0	0	5	0	21	570	1	0	FALSE
edu.cmu.sphinx.tools.corpus	Utterance	15	0.017857142857142856	1.8666666666666667	50	0.5149341186098297	22054.75764856737	19	1	1	16	15	128.11606712626244	5	67	14	1	128.11606712626244	0.0	0.0	0.26666666666666666	1	64.0	9	1544.8023558294892	0	5	3	0.0	1	0	28	0	1	10	0	1	373	1	0	FALSE
edu.cmu.sphinx.tools.corpus	Word	15	0.023809523809523808	1.6666666666666667	53	0.5717931112835405	20566.066300959756	18	1	1	15	12	128.38114248265487	12	72	11	1	128.38114248265487	0.0	0.0	0.35555555555555557	0	58.0	7	1715.3793338506214	0	6	2	0.0	1	0	25	0	0	9	1	9	408	1	0	FALSE
com.sun.speech.engine	BaseAudioManager	3	0.0	1.3333333333333333	9	0.06565829279524542	754.7005341408862	4	1	1	3	2	86.12626839513118	24	14	2	1	134.23155016167	1.0	0.0	1.0	0	0.0	2	196.97487838573625	0	0	0	0.0	1	0	4	1	0	3	1	5	56	1	0	FALSE
tests.live	LiveFrame$Runnable_21	1	0.0	1.0	6	0.04327845250194777	651.6356269056774	1	0	1	1	0	119.81365601316156	0	7	0	1	119.81365601316156	0.0	0.0	0.0	0	0.0	1	129.83535750584332	0	0	0	0.0	0	0	1	0	0	1	0	0	36	0	0	FALSE
com.sun.speech.engine.recognition	RuleParser$jsgfRuleTag	3	0.5	1.0	8	0.0513052497624643	435.35222611766676	4	1	1	3	0	142.74781817035935	0	6	0	1	142.74781817035935	0.0	0.5	0.6666666666666666	0	1.0	1	153.91574928739288	0	0	0	0.0	0	1	3	0	0	3	1	0	46	0	0	FALSE
edu.cmu.sphinx.util.props	Symbol	5	0.1875	1.0	18	0.10123868377828601	995.6139208515341	9	1	0	5	4	135.33302930591128	22	24	1	1	135.097268913629	0.0	0.0	0.4	0	17.0	1	303.71605133485804	0	4	3	0.0	0	0	5	0	0	1	0	6	86	0	0	FALSE
edu.cmu.sphinx.instrumentation	BestConfidenceAccuracyTracker	5	0.125	2.4	47	0.5879275206413265	17115.959951948178	7	1	1	5	12	65.07936720585855	35	59	0	1	107.37051979704329	0.0	0.5	0.4	1	6.0	5	1763.7825619239793	1	2	12	0.0	1	1	12	0	0	3	0	8	350	1	0	FALSE
com.sun.speech.engine.recognition	Token	2	0.125	1.0	11	0.07378674752618902	920.7820739991387	10	1	0	2	6	173.95193126378186	51	18	6	1	123.95540518446046	0.0	0.0	0.0625	0	2.0	1	221.36024257856707	0	2	0	0.0	1	0	2	0	0	0	0	8	59	1	0	FALSE
edu.cmu.sphinx.linguist	HMMSearchState	1	0.0	1.0	2	0.008698245835016032	44.18947501009619	1	0	1	1	13	98.70910960374675	8	3	12	1	146.81439137028556	0.0	0.5	0.0	0	1.0	1	26.094737505048094	0	1	1	0.0	0	1	1	0	0	0	0	2	11	1	0	FALSE
demo.sphinx.zipcity	ZipInfo	7	0.10000000000000002	1.0	24	0.1725476402253568	2055.821059162245	12	1	1	7	3	115.89544074630794	39	36	3	1	133.7682610179192	0.0	0.0	0.2857142857142857	0	32.0	1	517.6429206760704	0	4	0	0.0	0	0	7	0	0	3	0	7	142	0	0	FALSE
edu.cmu.sphinx.util	ExtendedStreamTokenizer	20	0.05263157894736842	1.8	104	1.084140241187957	28922.806469941585	25	1	1	20	9	71.80047835245622	161	158	9	1	119.90576011899503	0.0	0.0	0.15	1	110.0	5	3252.4207235638714	0	1	0	0.0	1	0	36	0	0	19	0	21	713	1	0	FALSE
demo.sphinx.hellongram	HelloNGram	2	0.0	4.5	35	0.533851348573711	26268.699622876396	2	0	1	2	6	42.325443840262835	18	55	1	1	92.32419321955007	0.0	0.0	0.0	1	2.0	8	1601.554045721133	0	0	5	0.0	1	0	9	0	0	2	0	6	271	1	0	FALSE
edu.cmu.sphinx.tools.audio	Switch$ThrowAwayThread	1	0.0	3.0	5	0.032520411192608074	361.2208331252049	1	0	1	1	1	174.53223195264843	1	10	0	1	124.53237091102031	0.0	0.5	0.0	0	1.0	3	97.56123357782423	1	0	1	0.0	1	1	3	0	0	1	0	1	27	0	0	FALSE
com.sun.speech.engine.recognition	BaseRecognizerAudioManager	7	0.0	2.857142857142857	39	0.42755088202455105	9365.869527782848	7	0	1	7	4	77.77419693792758	54	71	1	1	120.06534952911232	0.0	0.5	0.0	0	10.0	5	1282.6526460736532	0	0	3	0.0	1	1	20	0	0	7	1	14	289	1	0	FALSE
edu.cmu.sphinx.linguist.lextree	HMMTree$UnitNode	6	0.16	1.0	15	0.10973434113027782	1675.7300191784498	11	1	1	6	2	161.1237352542343	21	19	0	1	140.5087387584213	0.0	0.5	0.06666666666666667	0	10.0	1	329.20302339083344	0	3	2	0.0	0	1	6	0	0	3	0	4	90	1	0	FALSE
edu.cmu.sphinx.trainer	Graph	26	0.02	1.8461538461538463	169	1.4867551764044116	42592.28924989151	32	1	1	26	8	116.7556876098181	127	194	6	1	116.51992721753581	2.0	0.0	0.1858974358974359	1	286.0	9	4460.265529213235	0	3	2	0.0	1	0	48	2	0	23	0	35	938	1	0	FALSE
edu.cmu.sphinx.linguist.language.grammar	LMGrammar	3	0.25	4.0	51	0.7183425496998816	41321.030567188136	5	1	1	3	11	43.71172538066618	32	60	1	1	92.18873627544207	0.0	0.5	0.6666666666666666	0	0.0	10	2155.027649099645	1	1	10	0.03125	1	1	12	0	0	2	0	10	369	1	0	FALSE
tests.other	EqualsInstanceOfTest$Apple	1	0.0	1.0	3	0.012656204793595924	75.93722876157554	1	0	0	1	1	138.39419877268415	0	5	0	1	138.39419877268415	0.0	0.5	0.0	0	1.0	1	37.96861438078777	0	0	1	0.0	0	1	1	0	0	1	0	0	14	1	0	FALSE
edu.cmu.sphinx.linguist.acoustic.tiedstate	Senone	4	0.0	1.0	5	0.030140794795856733	155.38846408351876	4	0	1	4	15	110.37877049942517	32	6	14	1	158.48405226596398	0.0	0.5	0.0	0	4.0	1	90.4223843875702	0	0	1	0.0	0	1	4	0	0	4	0	5	33	1	0	FALSE
edu.cmu.sphinx.tools.batch	BatchModeRecognizer$CommandInterface_0	2	0.0	2.0	14	0.10100952920777258	3343.7022363100496	2	0	1	2	1	113.93466306411614	0	15	0	1	113.93466306411614	0.0	0.0	0.0	0	2.0	3	303.0285876233177	0	2	1	0.0	0	0	4	0	0	0	0	0	69	0	0	FALSE
edu.cmu.sphinx.frontend.frequencywarp	MelFilter	2	1.0	4.5	41	0.5296954457981395	58951.36520126576	4	1	0	2	1	40.095249234220766	93	56	1	1	86.92688194468066	0.0	0.0	1.0	0	2.0	6	1589.0863373944187	0	0	0	0.0	1	0	9	0	0	2	0	11	297	1	0	FALSE
tests.other	SphinxPropertiesTest	1	0.0	3.0	57	1.4892986172104024	134569.0850691006	1	0	1	1	1	14.861510430315107	9	72	0	1	64.86025980960234	0.0	0.0	0.0	0	1.0	3	4467.895851631207	0	0	1	0.0	1	0	3	0	0	1	0	5	671	1	0	FALSE
edu.cmu.sphinx.tools.batch	BatchModeRecognizer$CommandInterface_2	2	0.0	2.0	11	0.10149359902375939	2764.751406351455	2	0	1	2	1	120.03575079556762	0	16	0	1	120.03575079556762	0.0	0.0	0.0	0	2.0	3	304.4807970712782	0	2	1	0.0	1	0	4	0	0	0	0	0	67	0	0	FALSE
edu.cmu.sphinx.tools.batch	BatchModeRecognizer$CommandInterface_1	2	0.0	1.5	9	0.06645726412470315	1166.354027061485	2	0	1	2	1	126.6685359568707	0	12	0	1	126.6685359568707	0.0	0.0	0.0	0	2.0	2	199.37179237410948	0	2	1	0.0	1	0	3	0	0	0	0	0	49	0	0	FALSE
edu.cmu.sphinx.frontend.util	ConcatFileDataSource	6	0.20487804878048782	1.5	84	1.1841161560184872	28555.297077303723	47	1	1	6	8	144.31558466890243	173	112	1	2	99.19400741734242	0.0	0.6666666666666666	0.1951219512195122	0	6.0	4	3552.3484680554616	1	2	7	0.08333333333333333	1	2	9	0	0	4	1	29	625	1	0	FALSE
edu.cmu.sphinx.decoder.search	Token$Comparator	1	0.0	3.0	10	0.09313790578780694	3713.0961458648294	1	0	1	1	1	105.33433565615478	0	12	0	1	105.33433565615478	0.0	0.0	0.0	0	1.0	3	279.4137173634208	0	0	1	0.0	1	0	3	0	0	1	0	0	64	0	0	FALSE
edu.cmu.sphinx.linguist.flat	SentenceHMMStateVisitor	1	0.0	1.0	2	0.008135457318855566	34.23211418376831	1	0	0	1	1	99.21058316589743	10	3	1	1	147.68759406067332	0.0	0.0	0.0	0	1.0	1	24.406371956566698	0	0	1	0.0	0	0	1	0	0	1	0	2	10	0	0	FALSE
edu.cmu.sphinx.linguist.dflat	OutOfGrammarGraph$FinalState	4	0.0	1.0	9	0.03737965516247255	283.00243575059767	4	0	1	4	1	127.33186429296185	20	14	0	1	145.2046845645731	0.0	0.5	0.0	0	6.0	1	112.13896548741764	0	2	1	0.0	0	1	4	0	0	2	0	4	38	0	0	FALSE
tests.live	LiveFrame$Runnable_10	1	0.0	1.0	3	0.014847069681253662	103.35302260940247	1	0	1	1	0	137.34000610399403	0	4	0	1	137.34000610399403	0.0	0.0	0.0	0	0.0	1	44.541209043760986	0	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
edu.cmu.sphinx.tools.batch	BatchModeRecognizer$CommandInterface_8	2	0.0	3.5	20	0.2065427604357584	7528.800259347492	2	0	1	2	2	105.25195021668499	1	29	0	1	105.25195021668499	0.0	0.0	0.0	0	2.0	6	619.6282813072752	1	2	2	0.0	1	0	7	0	0	0	0	1	119	0	0	FALSE
edu.cmu.sphinx.tools.batch	BatchModeRecognizer$CommandInterface_7	2	0.0	3.5	23	0.2610681420079179	11890.949636107058	2	0	1	2	2	142.03025609595602	4	32	0	1	102.14484209144578	0.0	0.0	0.0	0	2.0	6	783.2044260237537	1	2	2	0.0	1	0	7	0	0	0	0	4	148	0	0	FALSE
tests.live	LiveFrame$Runnable_12	1	0.0	1.0	3	0.014847069681253662	103.35302260940247	1	0	1	1	0	137.34000610399403	0	4	0	1	137.34000610399403	0.0	0.0	0.0	0	0.0	1	44.541209043760986	0	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
com.sun.speech.engine.recognition	RuleParser$jsgfRuleParse	4	0.6666666666666666	1.0	10	0.060866619689907545	529.2279334564378	5	1	1	4	0	143.06388867412207	0	9	0	1	143.06388867412207	0.0	0.5	0.5	0	4.0	1	182.59985906972264	0	0	0	0.0	0	1	4	0	0	4	1	0	55	0	0	FALSE
tests.live	LiveFrame$Runnable_11	1	0.0	1.0	3	0.014847069681253662	103.35302260940247	1	0	1	1	0	137.34000610399403	0	4	0	1	137.34000610399403	0.0	0.0	0.0	0	0.0	1	44.541209043760986	0	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
tests.other	MathTest	10	0.18518518518518517	2.5	156	1.396679542092199	58772.56774391722	28	1	1	11	2	117.85218511166734	31	137	1	1	97.23718861585434	0.0	0.0	0.2222222222222222	1	26.0	6	4190.038626276597	0	0	1	0.0	1	0	25	0	1	10	0	11	848	1	0	FALSE
edu.cmu.sphinx.tools.batch	BatchModeRecognizer$CommandInterface_9	2	0.0	2.0	11	0.08515990420056102	1859.8377008134644	2	0	1	2	1	121.39164911652045	0	16	0	1	121.39164911652045	0.0	0.0	0.0	0	2.0	3	255.47971260168305	0	2	1	0.0	1	0	4	0	0	0	0	0	59	0	0	FALSE
tests.live	LiveFrame$Runnable_14	1	0.0	1.0	3	0.014847069681253662	103.35302260940247	1	0	1	1	0	137.34000610399403	0	4	0	1	137.34000610399403	0.0	0.0	0.0	0	0.0	1	44.541209043760986	0	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
edu.cmu.sphinx.tools.batch	BatchModeRecognizer$CommandInterface_4	2	0.0	2.5	16	0.16110725538538279	5958.805645514978	2	0	1	2	2	109.74408483431071	0	23	0	1	109.74408483431071	0.0	0.0	0.0	0	2.0	4	483.3217661561483	1	2	2	0.0	1	0	5	0	0	0	0	0	98	0	0	FALSE
tests.live	LiveFrame$Runnable_13	1	0.0	1.0	3	0.014847069681253662	103.35302260940247	1	0	1	1	0	137.34000610399403	0	4	0	1	137.34000610399403	0.0	0.0	0.0	0	0.0	1	44.541209043760986	0	0	0	0.0	0	0	1	0	0	1	0	0	15	0	0	FALSE
edu.cmu.sphinx.tools.batch	BatchModeRecognizer$CommandInterface_3	2	0.0	2.0	11	0.10716884838030087	2677.558906268124	2	0	1	2	2	120.14534537982075	0	16	0	1	120.14534537982075	0.0	0.0	0.0	0	2.0	3	321.50654514090263	0	2	2	0.0	1	0	4	0	0	0	0	0	71	0	0	FALSE
edu.cmu.sphinx.result	Sausage	17	0.5	2.176470588235294	124	1.5900263068412523	54788.95814279196	18	1	1	17	13	93.79769856018984	88	152	6	1	111.6705188318011	0.0	0.0	0.5294117647058824	1	8.0	7	4770.078920523757	0	8	7	0.0	1	0	37	0	0	9	1	16	935	1	0	FALSE
edu.cmu.sphinx.tools.batch	BatchModeRecognizer$CommandInterface_6	2	0.0	2.5	17	0.18068962898066573	5810.274978097469	2	0	1	2	2	109.83041304814469	0	24	0	1	109.83041304814469	0.0	0.0	0.0	0	2.0	4	542.0688869419972	1	2	2	0.0	1	0	5	0	0	0	0	0	106	0	0	FALSE
com.sun.speech.engine.recognition	BaseRuleName	4	1.0	3.25	45	0.5078927160533345	38162.78945985943	5	1	1	4	2	100.78020555977324	17	54	2	1	100.54444516749095	0.0	0.5	0.25	1	6.0	10	1523.6781481600037	1	2	0	0.0	1	1	13	0	0	2	0	4	292	1	0	FALSE
edu.cmu.sphinx.tools.batch	BatchModeRecognizer$CommandInterface_5	2	0.0	1.5	9	0.06120689167788937	1019.6292189604256	2	0	1	2	1	127.12833312606548	0	12	0	1	127.12833312606548	0.0	0.0	0.0	0	2.0	2	183.6206750336681	0	2	1	0.0	1	0	3	0	0	0	0	0	46	0	0	FALSE
edu.cmu.sphinx.util	SocketCommandInterpreter$CommandInterface	2	0.0	1.0	5	0.02620150416979168	235.11579378281263	2	0	1	2	1	143.46811182001468	0	7	0	1	143.46811182001468	0.0	0.0	0.0	0	2.0	1	78.60451250937504	0	2	1	0.0	0	0	2	0	0	0	0	0	25	0	0	FALSE
edu.cmu.sphinx.decoder.search	AlternateHypothesisManager	5	0.125	1.6	27	0.3306043648979211	7941.554583553083	7	1	1	6	5	71.50686488134724	41	35	4	1	119.61214664788605	0.0	0.0	0.6	0	0.0	3	991.8130946937633	0	1	1	0.0	1	0	8	0	1	4	0	6	217	1	0	FALSE
edu.cmu.sphinx.util.props	ConfigurationManager	31	0.03333333333333333	3.3225806451612905	435	5.844886096218419	274605.21674391016	40	1	1	33	47	46.88762049749121	296	516	39	1	96.88636987677845	0.0	0.0	0.07885304659498207	1	287.0	11	17534.658288655257	0	11	10	0.0	1	0	103	0	2	20	0	61	3131	1	0	FALSE
